"stock","a.AllYr","a.BfMax","a.AfMax","b.AllYr","b.BfMax","b.AfMax","a.LsY1","a.LsY2","a.LsY3","a.LsY4","a.LsY5","a.LsY6","a.LsY7","b.LsY1","b.LsY2","b.LsY3","b.LsY4","b.LsY5","b.LsY6","b.LsY7","a.BgY1","a.BgY2","a.BgY3","a.BgY4","a.BgY5","a.BgY6","a.BgY7","b.BgY1","b.BgY2","b.BgY3","b.BgY4","b.BgY5","b.BgY6","b.BgY7","a.seg","b1.seg","b2.seg","breakPoint","c.BgY1","c.BgY2","c.BgY3","c.BgY4","c.BgY5","c.BgY6","c.BgY7","c.LsY7","c.LsY6","c.LsY5","c.LsY4","c.LsY3","c.LsY2","c.LsY1","c.LsY0","Cmean","nyrToCmaxR","nyr","C05max"
"NAFO-SC-YELL3LNO-1960-2009-BAUM",0.321797761872012,0.297723011088099,0.349330372936425,-0.00188141199347969,0.0846536483969939,-0.0133750081914834,0.0707226368476018,0.165448262394186,0.20912402251713,0.237632135306554,0.243443117077188,0.260136893087299,0.263156218956163,0.094067602333223,-0.11857153773657,-0.099839527242161,-0.0784278764105046,-0.0497967708951178,-0.0436433138170319,-0.0311084264572637,0.00136274484831504,0.00147736824677144,0.00440663287399068,0.00427417916910772,0.0168496395730915,0.0400090243183547,0.063275299931226,0.00236888356809903,0.000764155989709366,0.00382077994854683,0.00177793626939046,0.0117949296430664,0.0247413695858638,0.0320050967991568,1.48304338828169,0.0698180811959035,-0.08393,0.25,0.000178303064265519,0.00254718663236455,0.00170661504368425,0.0131944267556484,0.00374436434957589,0.0797269415930105,0.178965332789934,0.284291500038208,0.360299549147966,0.27249802593036,0.35166458646425,0.340151302885962,0.354899513487353,0.0236888356809903,0.117756438014213,0.321797761872012,0.270833333333333,48,8
"IMARPE-PANCHPERUNC-1959-2008-HIVELY",0.425350869923347,0.614769359054069,0.381802850962013,0.000746544814349709,0.0661360519214231,0.00872199287198961,0.508996832894501,0.505870481102381,0.559300002920914,0.590887382068091,0.568649118927107,0.578839920193472,0.573025117775432,1.20174754124183e-05,0.00469253205703289,-0.0622384133594268,-0.0627065858268899,-0.016770966351665,-0.0181249549195645,-0.00820676833434968,0.208872568860551,0.271285077049543,0.335257749811184,0.375047781982967,0.433949840949269,0.459642766236855,0.492370363570358,0.0936218083796855,0.117024214378409,0.123576893065333,0.101578478704449,0.108532324087945,0.0871023965206548,0.0798866625694388,0.148796205586323,-0.0211478060995854,0.04242,0.5,0.162061664670709,0.255683473050394,0.396110093427526,0.527175768096106,0.534207910670099,0.728460135780781,0.61380031796237,0.532321500849152,0.639984727791664,0.457457803222186,0.717236898656797,0.719588568376514,0.499617777518141,0.508990824156795,0.509002841632207,0.425350869923347,0.24,50,21
"VNIRO-WPOLLNSO-1963-2012-CHING",0.524520462854964,0.573876396345111,0.439604283274991,0.00281711469663717,0.0224488618553058,-0.0557640733532031,0.293884545063803,0.280847541451447,0.272056276150732,0.256588278595161,0.266164599178583,0.259143260278665,0.276383651064258,0.0879584984991268,0.0415451300433154,0.0271675703781842,0.0290517827446633,0.00839274392544562,0.0105114691283423,-0.00448594777150068,0.177991997334437,0.191028942840973,0.227912197291505,0.249068402669348,0.278995518049079,0.295090032122083,0.308733541318966,0.0600401627427807,0.0345654589454989,0.0580860889188383,0.0501992498372622,0.054337098803919,0.0460315723072026,0.03978338766939,0.694534837811773,0.0212486227750327,-0.08159,0.704545454545455,0.147971915963047,0.208012078705827,0.217102833854044,0.338561960643102,0.33369322418072,0.428631094947732,0.391657116560109,0.397066386563411,0.217015226879155,0.314046202095694,0.194716288372876,0.245682480248587,0.254773534226735,0.249905295814239,0.337863794313366,0.524520462854964,0.727272727272727,44,19
"VNIRO-WPOLLWBS-1970-2008-CHING",0.316217169569883,0.313553916551459,0.337502793859552,-0.00751294419193047,0.110324535933684,-0.0172118212742687,0.278396438555199,0.200445435759743,0.154788419381048,0.12806236064185,0.109688195575703,0.0972001269340903,0.103563473319965,-0.180400753668557,0.0718263157760441,0.0835189459648514,0.0684855317216238,0.0548838738976259,0.0436684726672255,0.0248700841875669,0.119153664766214,0.165553052966394,0.160077929387132,0.169933159120078,0.199146235976702,0.313553916551459,0.33463249818381,0.0868596815389477,0.091314002685008,0.0299554527788885,0.0248329561223906,0.039230040804186,0.110324535933684,0.0876020783773571,1.81823264076145,0.0952912954353145,-0.111,0.179487179487179,0.0757238239967398,0.162583505535688,0.258351829366756,0.143652558649345,0.209354078051864,0.345211620259818,1,0.148106898021092,0.0222717150844159,0.0178173702449642,0.021158125685058,0.0178173702449642,0.0445434301688318,0.368596815389477,0.18819606172092,0.316217169569883,0.179487179487179,39,8
"MARAM-CHAKESA-1917-2013-Rademeyer",0.35476701994006,0.269320349367441,0.422184869641621,0.00209348564662697,0.0239402230650032,-0.00804951661134471,0.221486274359662,0.236832701609301,0.231177495309928,0.231900149316589,0.230542580752198,0.233230598414947,0.232595285041541,0.0453501282591217,-0.0116821088096789,0.00211340403537655,0.000334048011026479,0.00135451477577898,-0.00116944151219964,-0.000356085425862205,0.0100501550595352,0.0127621016629018,0.00957157624717639,0.010145870822007,0.0100501550595352,0.012032838710736,0.0123234044182396,0.000957157624717639,0.00430720931122937,-0.0021057467743788,-0.00047857881235882,-0.000355515689180837,0.00126481543266259,0.00103692076011078,0.914415427950613,0.0225633971443135,-0.0307,0.391752577319588,0.00957157624717639,0.010528733871894,0.0181859948696351,0,0.0124430491213293,0.00957157624717639,0.023928940617941,0.228148091427696,0.249358704391439,0.223754737930242,0.234790765343237,0.214211876411808,0.26752555610858,0.198811210230101,0.244161338489222,0.35476701994006,0.402061855670103,97,20
"MARAM-CTRACSA-1949-2013-Furman",0.379261922399503,0.64213565409587,0.363049984898186,-0.00396989668675019,0.165580249837191,-0.00338506528174027,0.310757770410278,0.299608509462633,0.297716535433071,0.288735101533361,0.284464124879127,0.275812515540821,0.282679392871944,-0.128862909241608,-0.015491835888935,-0.00392636552009945,0.00701825113966016,0.00767126635486351,0.0112832484755195,0.00294424742959761,0.222565271446332,0.424671916010499,0.533642768338168,0.570562784915043,0.64213565409587,0.645986620093541,0.614071694985495,0.389432242022379,0.400518027351844,0.290972233733941,0.182406133443846,0.165580249837191,0.106375880646498,0.049640637025635,4.91498244673557,0.150932267489305,-0.1559,0.046875,0.027849150435143,0.417281392457522,0.828885205138831,0.860555325321177,0.718242851222544,1,0.669092416079569,0.330747534189805,0.223902859510982,0.263109241607957,0.252809365934521,0.292040613344385,0.277309987567344,0.375189225031082,0.246326315789474,0.379261922399503,0.09375,64,13
"MARAM-DEEPCHAKESA-1917-2013-Rademeyer",0.312296106850696,0.167022231186971,0.522368509953503,0.00773943741183361,0.013575397528277,-0.00237151562065049,0.545638393926551,0.519414091531691,0.494735714680573,0.475624205347436,0.477864127463807,0.485727842519934,0.488357188265861,0.111684387034955,0.067257550351029,0.0565170723617535,0.0473700455140135,0.0251486641939755,0.00982012882913951,0.00479385538880832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441015992322474,0.0134319746243215,-0.01451,0.577319587628866,0,0,0,0,0,0,0,0.50676260848735,0.532910132856695,0.489063738045661,0.399178168014889,0.420700584127218,0.466965486741971,0.489796200409073,0.601480587444029,0.312296106850696,0.577319587628866,97,34
"CCSBT-SC-SBT-1950-2011-CHING",0.32289248100836,0.231154942950931,0.358451640521975,-0.00389687260092208,0.0779587524782577,-0.0129126156450225,0.122738934080137,0.126117792167746,0.127392134988898,0.128660139632053,0.13724627371369,0.139975355584003,0.142772218887161,-0.0227310962962546,-0.010751061205477,-0.00582963586757355,-0.00418282257694149,-0.00974972782822658,-0.00814039129537695,-0.00729150306568983,0,0.000351938756095664,0.00800473219382031,0.0144673071858302,0.0163383232719151,0.0204260715052254,0.0477180011050221,0,0.000527908134143496,0.00939451537892698,0.0111598326814734,0.00798077532034326,0.00805379575019726,0.023563816899996,2.09218112782908,0.0761209523283732,-0.08832,0.19672131147541,0,0,0.00105581626828699,0.0309631125069943,0.0403176071538699,0.0256934037023395,0.0449525609050871,0.162350262009266,0.156349846805886,0.180176944121873,0.133732158204672,0.131215163452355,0.132875508342964,0.134104482228264,0.11137338593201,0.32289248100836,0.19672131147541,61,14
"IATTC-BIGEYEEPAC-1975-2011-BRANCH",0.637640050167224,0.595722953683494,0.769658637295383,0.0099044842740495,0.0145483638596812,-0.033473994448749,0.638492555831265,0.65736370338404,0.652184027403172,0.683483924910994,0.694627252130759,0.702031926698827,0.711337017207897,-0.179361311899881,-0.0731470493041323,-0.0230432085446111,-0.0428215017801273,-0.0340208529198712,-0.026816539000971,-0.0240810863400274,0.403936340220088,0.460895075880174,0.496034361851332,0.487899881324846,0.5035383626425,0.497431453539448,0.4860805507606,0.156413515481713,0.124541482360557,0.0919837361096127,0.0378573875283202,0.0350372054313148,0.0173180715672827,0.00397811252562305,0.678869548617399,0.0156998643140207,-0.04132,0.777777777777778,0.325729582479232,0.482143097960945,0.574812547200345,0.601452219764807,0.455361959218902,0.581730769230769,0.460789998921135,0.776472650771388,0.746459974107239,0.750343888229583,0.808683514942281,0.636644999460568,0.695105998489589,0.728173211781206,0.548811899881325,0.637640050167224,0.722222222222222,36,26
"IATTC-STMARLINNEPAC-1954-2009-BRANCH",0.339564098683215,0.429215003694833,0.317973361586196,-0.00261005514046547,0.0745521683775675,-0.00742384491290862,0.200847585893749,0.215226275162706,0.20815044649614,0.203299530800666,0.192977145451794,0.187744599883241,0.190668987437566,0.00938398668079312,-0.0192220372332375,0.000802179506583914,0.00525200544876645,0.0118489048411857,0.0113299747021557,0.00560372476522015,0.00257302860602391,0.00211896473437264,0.00374602694112305,0.00481307703950356,0.00663437768023813,0.0118921490194383,0.0332790979264416,-0.00181625548660512,-0.0011351596791282,0.00149841077644922,0.00181625548660512,0.00259897511297542,0.00556768795000973,0.0179697579046754,1.92199045089918,0.0762909861441721,-0.08787,0.214285714285714,0.00348115634932647,0.00166490086272136,0.00121083699107008,0.0086272135613743,0.00908127743302558,0.015740880883911,0.043438777054639,0.211139700317845,0.156349326471924,0.141365218707432,0.183895868018768,0.186922960496443,0.243983653700621,0.196155592553352,0.205539579234146,0.339564098683215,0.303571428571429,56,13
"IATTC-YFINEPAC-1975-2011-BRANCH",0.563169659460355,0.558850521659602,0.625143681567103,0.00743769756053387,0.0156374854553582,-0.0589654964798816,0.565468106699721,0.522749158118023,0.493934950153136,0.475570803318533,0.503459684305077,0.527083965319349,0.578286641762991,0.0247162775890622,0.0702574922698131,0.062680046465789,0.0497041700674973,0.00449762776438949,-0.0149071934079605,-0.0440732465677347,0.489173900134678,0.475973371354902,0.454560161117527,0.448049689945846,0.432830480774912,0.428317295604635,0.410691816444329,0.0783894569169792,-0.00020342894041982,-0.0257772238610181,-0.0193990831021897,-0.0241302267763384,-0.0184662806129188,-0.0240611731821502,0.621370902725757,0.0156341231513938,-0.05975,0.777777777777778,0.449979171676189,0.528368628593168,0.44957231379535,0.390320530405402,0.422007805259124,0.356734434920237,0.401238184582976,0.936705376868481,0.668829651404981,0.642904089237796,0.402114215980122,0.407492326258477,0.437311260954626,0.55310996790519,0.577826245494252,0.563169659460355,0.777777777777778,36,23
"ICCAT-ALBANATL-1950-2010-CHING",0.619874481126261,0.693578199296552,0.604439794877737,-0.00618621008924891,0.033254224888272,-0.0117794437458231,0.27102608534208,0.286319893554476,0.299799641055791,0.354296500293963,0.3863188621056,0.38850848072001,0.389539561221648,0.0659559983909398,-0.00645171272085906,-0.0187563820899217,-0.0638750502831327,-0.0639477674289074,-0.041609568603875,-0.0284270994036752,0.570690348732865,0.547539478705738,0.527145155800353,0.545425008509453,0.53555146414168,0.549443238631592,0.562225376736702,-0.0846922672277747,-0.0558993718476345,-0.046832936225516,-0.0051366154036575,-0.0113982468316101,0.00329492659767746,0.010718043135192,1.39611271854673,0.0308264591799573,-0.04261,0.229508196721311,0.613036482346752,0.528344215118978,0.501237738651484,0.465962187084197,0.618544419345855,0.486183742302813,0.632793885571062,0.396757124733113,0.401646192406473,0.546430671163784,0.57228393724665,0.340238883559736,0.316907509979268,0.23804808614661,0.30400408453755,0.619874481126261,0.245901639344262,61,45
"ICCAT-ATBTUNAWATL-1950-2010-CHING",0.192764091942356,0.177505222002035,0.214809176137302,-0.00170059014875324,0.0443263808656664,-0.00809464196505327,0.10202988591934,0.103725920768393,0.0997268491243104,0.0991805473729313,0.0983253887490404,0.100537885337843,0.103409030046596,-0.00803384928498742,-0.00455251459482621,0.00297788013496867,0.00203524181886348,0.00189598843125702,-0.000474379672065919,-0.00223034958721317,0.0563172834877618,0.0487743916590792,0.0510952814525199,0.0496920357774088,0.046266045382322,0.0415464777309349,0.0400085694392373,0.00476675057575921,-0.0101226500990841,-0.00126399228750468,-0.00203524181886348,-0.00409955852085358,-0.00610189981407377,-0.00509320540384757,0.919843885332731,0.0335194063660106,-0.04112,0.245901639344262,0.0539339081998822,0.0587006587756414,0.0336886080017139,0.0580579508328424,0.0440790530769643,0.0291360934068877,0.0132290718226126,0.123507043007873,0.113812864870655,0.094049595629586,0.0969953403674147,0.0877296341920626,0.107117990466499,0.106046810561834,0.0980129612768464,0.192764091942356,0.245901639344262,61,3
"ICCAT-WMARLINATL-1956-2011-CHING",0.297639254345329,0.303995108030982,0.311526258884418,-0.00304417125656425,0.108273110229898,-0.00804338963824243,0.1110884631064,0.11713548036418,0.118477374643294,0.113004484304933,0.11642206821579,0.121396540679052,0.124872604973502,-0.0452507134121484,-0.0203832042397065,-0.00976355483081941,0.000591112922951495,-0.00259157882476268,-0.00535059111292295,-0.00588443693824859,0.0182429677945373,0.0231009648050007,0.0230330207908683,0.0311863024867509,0.0541853512705531,0.106545920447266,0.159829800244598,0.0287403179779861,0.0144720750101916,0.00570729718711782,0.0110069302894415,0.0260031448372255,0.0555223924058005,0.0725375148020888,0.342584117165189,0.000916584006034085,-0.01968,0.727272727272727,0.00387280880554423,0.0326131267835304,0.0328169588259274,0.0228291887484713,0.0637994292702813,0.169180595189564,0.420709335507542,0.149205055034651,0.151243375458622,0.133509987770077,0.091112922951488,0.122503057480636,0.129229514879739,0.133713819812475,0.0884631064003261,0.297639254345329,0.181818181818182,55,4
"IOTC-BIGEYEIO-1950-2010-CHING",0.387091412665406,0.298053028934251,0.809160393823103,0.0161166078823114,0.0164990130569325,-0.0276887498452743,0.622942379193147,0.651936341451183,0.691227726395613,0.711715904409682,0.727550611450313,0.753713674503314,0.766066930370287,-0.182784846886114,-0.0891871551085817,-0.0828245239767496,-0.0619004400024441,-0.0489442860362228,-0.0502124760623897,-0.0417104879529085,0.000422000253607501,0.00115023484974413,0.00377267438308004,0.0122111880328796,0.0210010115829423,0.0302035552167448,0.0364544028824529,0.000568580133071666,0.00123449692747285,0.00364072621099224,0.0102588767552957,0.0133963497602226,0.0152746263254911,0.0143503159941328,0.249727863484164,0.00791797192234435,0.01295,0.426229508196721,0.000137710187071668,0.000706290320143334,0.00260670404201738,0.0116399929830878,0.0459652426320779,0.0649501293332554,0.08541881701956,0.852539721439098,0.910692052821318,0.806724146653465,0.79366861646596,0.809101881228906,0.709924265967253,0.714334802636204,0.53154995575009,0.387091412665406,0.819672131147541,61,18
"IOTC-SKJCIO-1950-2010-CHING",0.296114277252613,0.265075329941178,0.790735421152446,0.0154943800010924,0.0154995130987397,-0.0612133614747707,0.724550246876614,0.730339836938447,0.738419276440558,0.790735421152446,0.802942460118567,0.797703822473042,0.799457327981239,-0.0462535208613216,-0.0202477653080805,-0.0177944335257646,-0.0612133614747707,-0.0454422399565443,-0.0244724217386964,-0.0174839514979292,0.0212386267060855,0.0219764079613775,0.0226717149472332,0.0233654178429949,0.0239162169988384,0.0244768373575887,0.0252793679679238,0.00547593141881228,0.0024756547376411,0.00182463027808326,0.00160601803480334,0.00138983815346779,0.00128911411498012,0.0013944298168768,0.101683245286438,0.00306000288373188,0.02315,0.475409836065574,0.0185006609966793,0.0239765924154916,0.0234519704719615,0.0247576359048002,0.0261402294260417,0.026670212778056,0.0278405595100907,0.811731866538621,0.766271996599892,0.863977654949173,1,0.762657594946889,0.741919017062114,0.747677007307275,0.701423486445953,0.296114277252613,0.934426229508197,61,17
"IOTC-SWORDIO-1950-2010-CHING",0.28869598970699,0.245728661486845,0.727911284335704,0.0164716985705863,0.0173597593489013,-0.0770160071465439,0.564103807874092,0.564768359505543,0.603401981899694,0.646637066983021,0.682563165058321,0.727911284335704,0.759963612926936,0.00180003188766901,-0.000546819475258689,-0.0465790746630852,-0.0665246224148693,-0.068807868301611,-0.0770160071465439,-0.0727122238251845,0.00122200032968607,0.00126307597102005,0.00142839191566522,0.00233342070914933,0.00323114866769896,0.00516062930662078,0.00604534804850168,-0.000242670565249467,9.45820688611177e-07,0.000198757461849647,0.00100440752440893,0.00134342826413336,0.00228675314427472,0.00211431459077041,0.0739788483432592,0.00246466671366562,0.02758,0.508196721311475,0.0013433356123108,0.00110066504706134,0.00134522725368803,0.00192433974960073,0.00595353588308575,0.00771978846044713,0.0167375131401517,0.984329913065567,1,0.862193655434821,0.819577407316328,0.719302849082149,0.566097462768444,0.563203791930258,0.565003823817927,0.28869598970699,0.901639344262295,61,17
"IOTC-YFINEIO-1972-2009-BRANCH",0.461122124141571,0.423269451310702,0.759124804021087,0.0238809691738568,0.0288646698006614,-0.0968717060875322,0.591891606549247,0.601702982495564,0.648858414759828,0.710949764825304,0.759124804021087,0.774908979810067,0.765362632019403,-0.0786980930315451,-0.0343915871773613,-0.0703431535880608,-0.0972629268595073,-0.0968717060875322,-0.0723829481464425,-0.0418910669038523,0.0840050502506722,0.0840005656590703,0.0864731834982527,0.0876582140670887,0.0951147041654721,0.0991125213229116,0.100967797629656,-0.0108772558561211,-0.00272604085143315,0.00187672506644556,0.00212339310205883,0.00760464471407649,0.00775126581437749,0.00640436141408126,0.495431125812355,0.0288646698006614,-0.1261,0.894736842105263,0.0894436781787328,0.0785664223226116,0.0839915964758665,0.0938910370157997,0.092398336342433,0.132397154657389,0.123099424267549,0.698538197484754,0.869614034543947,1,0.959315165087212,0.790324711552618,0.621325734388197,0.63124065306502,0.552542560033475,0.461122124141571,0.868421052631579,38,18
"ISC-ALBANPAC-1952-2010-CHING",0.592591721267858,0.611866661082033,0.590401567837792,0.00139294399416428,0.0133800616793985,0.00374596974436809,0.579341176582157,0.63046612458843,0.604037215786283,0.583272115741,0.605424457164413,0.623785649878032,0.64975765127705,0.0739147305506581,-0.0582087393717447,0.00843119481387764,0.0249806974522218,-0.00471303696165533,-0.0167165426362487,-0.0284590293568448,0.675707713985634,0.612463057781726,0.56703654325944,0.574484916352992,0.600266429161691,0.57742362270578,0.555950025170364,-0.137437301294397,-0.129226309629462,-0.106202341278528,-0.0456527975457116,-0.00398887333295024,-0.0196251506750275,-0.0273991654736286,0.55670355944828,-0.00149192045107485,0.01106,0.672413793103448,0.744426364632833,0.606989063338436,0.485973745373908,0.430756999692582,0.604278408727202,0.729173993205187,0.440366783970311,0.831561661070179,0.733952806159745,0.716186164281475,0.500211715559869,0.524750489379845,0.732716020600975,0.542383811306828,0.616298541857486,0.592591721267858,0.431034482758621,58,39
"ISC-BMARLINPAC-1952-2010-CHING",0.516889215919962,0.68043641937132,0.48606722305879,-0.000893561705800937,0.0566303066908084,0.00240711558099782,0.522875312592433,0.52915969776009,0.525713181317056,0.535298018231197,0.553147391253686,0.552125590132259,0.559674870257334,0.0323843071876094,-0.00133050095458345,0.0036036193498078,-0.00778302723923739,-0.0197469067274117,-0.0115754658635617,-0.0127498306590914,0.331092527360241,0.385902641462081,0.430315415848773,0.475495442200651,0.530031281651385,0.570479750156536,0.590349296835086,0.204791739492861,0.133413106025975,0.10666057167442,0.0985103121890881,0.103036612208679,0.0947342340092885,0.0764025204585586,0.335482099428828,-0.0118827244117832,0.01672,0.406779661016949,0.228696657613811,0.433488397106671,0.495522869665761,0.563553739008847,0.656215547608164,0.802710478905053,0.813170561187448,0.612519831132862,0.545994783403695,0.64239425636613,0.573637365887762,0.515373631987953,0.541728468095405,0.506683158998629,0.539067466186238,0.516889215919962,0.203389830508475,59,28
"ISC-PACBTUNA-1952-2008-CHING",0.619431600091049,0.777799968351149,0.611522495448904,-0.00434680261141098,0.119629381046704,-0.00450088445123573,0.566644021368431,0.622429212980394,0.660283011660964,0.633786784967887,0.615946655316734,0.589087226882502,0.612400483463475,0.104416651660746,-0.0575736245027586,-0.0684540082177877,-0.00773077741581679,0.010873952606236,0.0269407917045713,0.00241835674906545,0.574979128128734,0.676810668936653,0.722249960438937,0.777799968351149,0.809998217478533,0.805178718564545,0.782654929308472,0.125326719814909,0.184078991165605,0.128158746268983,0.119629381046704,0.0959581455644448,0.0563592167922877,0.02255695169081,0.542188202276167,-0.0108057281499897,0.0254,0.678571428571429,0.51231576822128,0.637642488036189,0.880473750552491,0.858567834945788,1,0.970989463115448,0.776261725080623,0.775593279530287,0.427930656277113,0.526746007060968,0.527801878195579,0.773844407702675,0.733999596204321,0.514435695538058,0.618852347198804,0.619431600091049,0.0892857142857143,56,40
"ISC-STMARLINWCNPAC-1951-2010-CHING",0.475878585415987,0.484900188747641,0.484491265287755,-0.00381319276466379,0.0419380593655892,-0.0148444907261769,0.175807177410282,0.177110286121423,0.184947688153898,0.189616379795253,0.195953800577493,0.206467062018868,0.212573124085949,-0.0636179547755653,-0.017859151760603,-0.0165485431432107,-0.0129429632129598,-0.0128280539350401,-0.0159024797904312,-0.0146723612383417,0.271627854651817,0.240034499568755,0.239411069861627,0.238249521880976,0.253093711328608,0.263616347652797,0.288945606929913,0.0428619642254472,-0.0366745415682305,-0.0154179322758466,-0.00887051411857351,0.00765472574449959,0.0126761808334539,0.0253369600737134,1.26181814271439,0.038438949660188,-0.05328,0.305084745762712,0.250196872539093,0.29305883676454,0.176847789402632,0.237540780740241,0.233603329958376,0.327314658566768,0.32675216559793,0.255315558555518,0.269546630667117,0.227640904488694,0.208291146360671,0.208459894251322,0.179716503543706,0.207616154798065,0.1439982000225,0.475878585415987,0.305084745762712,59,24
"ISC-SWORDNPAC-1952-2010-CHING",0.521291252570565,0.679137850526263,0.499296107928014,0.0015859352264864,0.0726811707269316,0.00530000520867626,0.623343597768747,0.661350404267313,0.699060110048209,0.70866566546354,0.700595568624482,0.7042553536723,0.700139926550392,-0.0601163583129306,-0.0720392993260811,-0.0740673666675081,-0.0466392387490851,-0.0197337677088554,-0.0150784436038985,-0.00730867765466064,0.406687763446831,0.440614562036733,0.467235575102855,0.498520911683788,0.520920097259732,0.56756588649746,0.599354160882405,0.0462814558671345,0.0624605618516367,0.0569294404200005,0.0597500567909336,0.0533421915170571,0.0683232116264563,0.0667409906742676,0.253396238595701,-0.0152848817680716,0.02783,0.440677966101695,0.383547035513264,0.429828491380398,0.508468159216538,0.547098614301219,0.623662258007522,0.632916025139453,0.847440621923824,0.671331936697039,0.726214063959212,0.660245084429188,0.747087887124864,0.812189227390898,0.737364017264444,0.653401776925213,0.593285418612282,0.521291252570565,0.169491525423729,59,28
"SPC-ALBASPAC-1965-2007-BRANCH",0.576616281576477,0.556844712655501,0.880177900392125,0.00998630425640092,0.00926872061723608,-0.10323351504742,0.775017859080232,0.840237200522833,0.880177900392125,0.887118495525719,0.895124107104697,0.902475231282385,0.876608726221356,-0.161730703387096,-0.138261688010675,-0.10323351504742,-0.0585573526573043,-0.0403232971575832,-0.0307154038567561,-0.00323259919715149,0.541275258093651,0.551204249169512,0.515270041974122,0.500642926888377,0.50234222835294,0.501847098898343,0.510794176037693,0.15845477742725,0.054507180970604,-0.0213181762462256,-0.0252862032088575,-0.0129927148640083,-0.00849179388095272,0.000303522172265347,0.383624418641377,-0.00662565649549692,0.02717,0.441860465116279,0.462047869380026,0.620502646807276,0.571062231321234,0.407467420387954,0.442134466545399,0.51083873567575,0.498876322170762,0.695543190794155,0.946581976348519,0.935152164999584,0.914880876060097,1,0.970675883408034,0.855883210773781,0.694152507386685,0.576616281576477,0.930232558139535,43,27
"SPC-BIGEYECWPAC-1952-2010-CHING",0.487670767135437,0.454793751945329,0.809786629698343,0.012535802767111,0.0131957705002824,-0.0441185873222841,0.726713807224133,0.734286527700232,0.739095653611364,0.766381765420624,0.778084401314733,0.809786629698343,0.792540150159318,-0.139200151137665,-0.0461591184985644,-0.0242345984927842,-0.0394034110556527,-0.0325470656553231,-0.0441185873222841,-0.0179147385221736,0.184670856688545,0.163402025627055,0.17014780903801,0.177716393095123,0.194579829231681,0.222287247189202,0.236945540398682,-0.0118950627800446,-0.0348770122872448,-0.00585586482175258,0.00464065164623667,0.0171061747720424,0.0314719227006669,0.0307534772734313,0.310348391501199,0.00254691509261399,0.01342,0.338983050847458,0.190618388078567,0.178723325298522,0.120864363504077,0.190385159270873,0.207990729323575,0.278897009914473,0.388531754934324,0.671814793386153,1,0.836597580785275,0.875526212657667,0.75352303134476,0.749431968652429,0.796313882792965,0.6571137316553,0.487670767135437,0.898305084745763,59,24
"SPC-BIGEYEWPO-1952-2006-JENSEN",0.474167359166739,0.461128072906755,0.879805630037532,0.0101363876038957,0.00980235959463098,-0.131791390744368,0.819708445056297,0.879805630037532,0.837595545844523,0.8283506091144,0.812901657053522,0.814909789287152,0.81500331141038,-0.166582453090067,-0.131791390744368,-0.00206445526613655,0.00821270909705452,0.0179349355362129,0.00970323553491035,0.00640647560778812,0.231277402263688,0.20577328059758,0.218391748075028,0.229331184230282,0.248536203496566,0.280490210183963,0.299520856743451,-0.00986649462872775,-0.0407228061563438,-0.00114696148959991,0.0103659554104538,0.022384848177074,0.037956035126219,0.0379911211238045,0.40137653242558,0.00413531498135109,0.01972,0.636363636363636,0.236210649578052,0.226344154949324,0.154765037265365,0.256247150507373,0.273088928851297,0.344561299827985,0.472214250308345,0.815657966272977,0.826958582688934,0.735656896749127,0.791370862193909,0.710965293265496,1,0.902999671601331,0.736417218511264,0.474167359166739,0.963636363636364,55,16
"SPC-SKJCWPAC-1950-2011-CHING",0.369555689063218,0.351320588840286,0.944405797167452,0.0151589648942641,0.0148436433736132,-0.0616063845048584,0.916608695751178,0.944405797167452,0.937991709115419,0.933923175538589,0.919374601034862,0.900078120450903,0.879213185717181,-0.0796429295217882,-0.0616063845048584,-0.0169456481395037,-0.00440429049292168,0.00995346929295373,0.0206932787460652,0.0277054756531914,0.0416932327163179,0.0453104850125733,0.0454139977274642,0.0481903966007601,0.0504293832653622,0.0519422926847834,0.053059327302081,0.0379551048941495,0.0149146546679206,0.00609007712503728,0.00582143743581453,0.0052456671044101,0.00441322400482223,0.00368683908141323,0.23161819633807,0.0067965022640721,0.01417,0.451612903225806,0.0227156802692431,0.0606707851633926,0.0525449896050843,0.0457245358721368,0.0592959920939436,0.0616243165883727,0.0610197492013107,0.733158642581127,0.784299236947151,0.846631728516225,0.917649041231268,0.91874944495932,1,0.956430160512072,0.876787230990284,0.369555689063218,0.967741935483871,62,20
