"Stock","yr","ct","bt"
"NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY",2011,926,NA
"NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY",2012,871,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1966,137700,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1967,214370,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1968,122180,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1969,180130,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1970,234590,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1971,154620,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1972,117540,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1973,162640,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1974,211260,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1975,221350,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1976,237520,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1977,132690,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1978,103640,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1979,137110,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1980,89930,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1981,139160,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1982,107740,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1983,113930,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1984,138490,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1985,110400,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1986,210620,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1987,234150,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1988,248840,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1989,298080,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1990,261290,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1991,319710,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1992,299690,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1993,198920,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1994,362420,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1995,249640,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1996,306380,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1997,325260,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1998,320810,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",1999,311840,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2000,228210,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2001,227530,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2002,180700,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2003,205180,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2004,338650,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2005,363160,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2006,361760,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2007,291130,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2008,322140,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2009,177460,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2010,226200,NA
"NWFSC-PHAKEPCOAST-1966-2012-CHING",2011,286050,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1900,50,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1901,77,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1902,106,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1903,134,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1904,163,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1905,146,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1906,130,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1907,114,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1908,98,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1909,142,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1910,189,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1911,233,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1912,278,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1913,323,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1914,368,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1915,413,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1916,1357,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1917,2206,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1918,3169,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1919,1303,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1920,983,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1921,1453,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1922,721,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1923,1668,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1924,1734,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1925,1941,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1926,1522,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1927,2122,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1928,1827,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1929,2011,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1930,2284,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1931,1255,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1932,1433,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1933,1411,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1934,2098,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1935,2696,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1936,1913,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1937,1835,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1938,1686,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1939,2042,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1940,1425,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1941,1550,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1942,2667,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1943,3367,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1944,3644,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1945,4037,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1946,3745,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1947,1929,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1948,2524,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1949,2241,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1950,2076,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1951,3430,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1952,2063,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1953,1692,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1954,2393,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1955,2271,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1956,3661,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1957,2650,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1958,1610,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1959,2324,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1960,3030,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1961,1906,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1962,2849,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1963,1929,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1964,2191,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1965,2070,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1966,2010,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1967,4488,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1968,2881,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1969,5731,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1970,4981,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1971,4219,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1972,7054,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1973,6141,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1974,9140,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1975,15322,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1976,26450,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1977,9428,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1978,13156,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1979,25655,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1980,9722,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1981,12351,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1982,20842,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1983,16227,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1984,15553,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1985,15505,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1986,14493,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1987,13952,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1988,11856,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1989,11417,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1990,10109,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1991,10483,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1992,10339,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1993,8909,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1994,8186,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1995,8538,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1996,8999,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1997,8625,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1998,4714,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",1999,7211,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2000,6928,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2001,6351,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2002,4194,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2003,5715,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2004,6141,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2005,6587,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2006,6558,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2007,5544,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2008,6237,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2009,7756,NA
"NWFSC-SABLEFPCOAST-1900-2011-STACHURA",2010,7344,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1962,230,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1963,285,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1964,184,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1965,420,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1966,1155,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1967,1233,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1968,2002,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1969,555,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1970,706,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1971,842,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1972,1686,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1973,3089,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1974,1459,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1975,2272,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1976,1044,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1977,1450,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1978,1212,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1979,1829,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1980,1279,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1981,1727,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1982,1912,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1983,2292,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1984,2805,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1985,3387,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1986,2914,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1987,2556,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1988,2910,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1989,4902,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1990,4147,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1991,3534,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1992,3376,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1993,3852,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1994,3435,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1995,1961,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1996,1628,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1997,1491,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1998,1250,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1999,834,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",2000,849,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",2001,551,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",2002,785,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",2003,827,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",2004,705,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1916,83.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1917,129.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1918,148.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1919,102.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1920,105.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1921,87.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1922,75.8,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1923,83.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1924,53.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1925,66.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1926,100.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1927,83.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1928,96.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1929,94.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1930,122.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1931,109.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1932,110.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1933,96.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1934,102.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1935,110,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1936,124.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1937,118.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1938,97.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1939,89,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1940,167,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1941,191.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1942,243.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1943,819.8,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1944,1525.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1945,2519.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1946,1741.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1947,989.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1948,718.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1949,613.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1950,660.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1951,778,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1952,771.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1953,656.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1954,674.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1955,708.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1956,914.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1957,1163.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1958,1045.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1959,1027.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1960,1292,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1961,1102.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1962,1244.8,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1963,615,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1964,981.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1965,372.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1966,4774.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1967,5678,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1968,2700.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1969,840.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1970,686.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1971,860.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1972,612.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1973,940.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1974,691.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1975,950.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1976,1535.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1977,2497.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1978,1329.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1979,8161.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1980,24144.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1981,29068.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1982,27717.8,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1983,12059,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1984,11878.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1985,10729.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1986,11232,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1987,15053.2,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1988,12210.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1989,14609.9,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1990,11939.8,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1991,7658.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1992,7368.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1993,9706.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1994,7702.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1995,7977,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1996,7314.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1997,7761.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1998,4851.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",1999,4769.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2000,4661.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2001,2258.3,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2002,431.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2003,43,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2004,100.7,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2005,199.4,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2006,215.1,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2007,258.5,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2008,237,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2009,194.6,NA
"NWFSC-WROCKPCOAST-1916-2011-STACHURA",2010,152.1,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1973,6,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1974,7,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1975,8,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1976,14,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1977,12,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1978,24,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1979,14,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1980,9,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1981,26,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1982,15,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1983,13,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1984,16,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1985,14,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1986,26,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1987,17,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1988,25,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1989,26,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1990,28,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1991,25,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1992,28,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1993,24,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1994,28,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1995,21,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1996,22,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1997,43,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1998,44,NA
"PFMC-CABEZNCAL-1930-2009-CHING",1999,45,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2000,128,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2001,105,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2002,79,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2003,135,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2004,89,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2005,72,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2006,51,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2007,45,NA
"PFMC-CABEZNCAL-1930-2009-CHING",2008,39,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1950,103,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1951,120,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1952,76,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1953,54,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1954,54,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1955,55,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1956,100,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1957,85,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1958,64,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1959,46,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1960,33,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1961,31,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1962,51,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1963,109,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1964,60,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1965,81,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1966,106,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1967,60,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1968,53,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1969,57,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1970,75,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1971,54,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1972,128,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1973,97,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1974,93,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1975,72,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1976,84,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1977,77,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1978,127,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1979,91,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1980,185,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1981,171,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1982,167,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1983,119,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1984,120,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1985,89,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1986,165,NA
"PFMC-CABEZSCAL-1930-2009-CHING",1987,134,NA
