"stockid","stockid_orig","lh","id","ed","sigmaR","ar","sigmaC","ts","iter","bbmsy","bbmsy_status","mprm","comsir","sscom"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_2","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,2,3.02465704640708,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_3","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,3,3.00470569330119,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_4","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,4,3.16213855303084,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_5","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,5,2.99298817313085,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_6","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,6,2.4123945938391,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_7","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,7,3.65542490935566,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_8","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,8,3.49149734046574,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0.2sc_60yr_9","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0.2,60,9,3.46709755857049,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_1","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,1,1.93655762014037,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_10","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,10,3.10345354884638,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_2","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,2,3.02465704640708,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_3","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,3,3.00470569330119,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_4","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,4,3.16213855303084,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_5","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,5,2.99298817313085,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_6","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,6,2.4123945938391,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_7","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,7,3.65542490935566,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_8","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,8,3.49149734046574,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_20yr_9","DE_ID0_NR_ED0_SELF_UR0_TS20","DE",1,"ED0",0.6,0,0,20,9,3.46709755857049,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_1","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,1,1.93655762014037,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_10","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,10,3.10345354884638,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_2","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,2,3.02465704640708,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_3","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,3,3.00470569330119,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_4","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,4,3.16213855303084,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_5","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,5,2.99298817313085,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_6","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,6,2.4123945938391,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_7","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,7,3.65542490935566,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_8","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,8,3.49149734046574,"under","yes","yes","yes"
"DE_100%_ED0_0.6sr_0ar_0sc_60yr_9","DE_ID0_NR_ED0_SELF_UR0_TS60","DE",1,"ED0",0.6,0,0,60,9,3.46709755857049,"under","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,1,0.791043073816302,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,10,0.899204593135787,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,2,0.944519885404519,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,3,0.733413201064285,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,4,0.529769590068984,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,5,0.712176360729769,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,6,0.54914492825579,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,7,1.04326741625739,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,8,0.67919311167488,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_20yr_9","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0.2,20,9,0.74471095468952,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,1,0.791043073816302,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,10,0.899204593135787,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,2,0.944519885404519,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,3,0.733413201064285,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,4,0.529769590068984,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,5,0.712176360729769,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,6,0.54914492825579,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,7,1.04326741625739,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,8,0.67919311167488,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0.2sc_60yr_9","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0.2,60,9,0.74471095468952,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,1,0.791043073816302,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,10,0.899204593135787,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,2,0.944519885404519,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,3,0.733413201064285,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,4,0.529769590068984,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,5,0.712176360729769,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,6,0.54914492825579,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,7,1.04326741625739,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,8,0.67919311167488,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_20yr_9","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0.8,0,20,9,0.74471095468952,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,1,0.791043073816302,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,10,0.899204593135787,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,2,0.944519885404519,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,3,0.733413201064285,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,4,0.529769590068984,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,5,0.712176360729769,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,6,0.54914492825579,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,7,1.04326741625739,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,8,0.67919311167488,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0.8ar_0sc_60yr_9","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0.8,0,60,9,0.74471095468952,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_1","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,1,0.533625184062876,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_10","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,10,0.622712571429073,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_2","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,2,0.600420336849391,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_3","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,3,0.633078194366065,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_4","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,4,0.672392807483615,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_5","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,5,0.700415132938435,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_6","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,6,0.599868077310096,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_7","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,7,0.77292302863184,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_8","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,8,0.754523058300691,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_20yr_9","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0.2,20,9,0.758380515337136,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_1","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,1,0.533625184062876,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_10","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,10,0.622712571429073,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_2","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,2,0.600420336849391,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_3","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,3,0.633078194366065,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_4","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,4,0.672392807483615,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_5","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,5,0.700415132938435,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_6","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,6,0.599868077310096,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_7","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,7,0.77292302863184,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_8","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,8,0.754523058300691,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0.2sc_60yr_9","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0.2,60,9,0.758380515337136,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_1","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,1,0.533625184062876,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_10","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,10,0.622712571429073,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_2","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,2,0.600420336849391,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_3","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,3,0.633078194366065,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_4","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,4,0.672392807483615,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_5","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,5,0.700415132938435,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_6","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,6,0.599868077310096,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_7","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,7,0.77292302863184,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_8","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,8,0.754523058300691,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_20yr_9","DE_ID0_NR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.2,0,0,20,9,0.758380515337136,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_1","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,1,0.533625184062876,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_10","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,10,0.622712571429073,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_2","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,2,0.600420336849391,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_3","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,3,0.633078194366065,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_4","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,4,0.672392807483615,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_5","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,5,0.700415132938435,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_6","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,6,0.599868077310096,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_7","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,7,0.77292302863184,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_8","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,8,0.754523058300691,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.2sr_0ar_0sc_60yr_9","DE_ID0_NR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.2,0,0,60,9,0.758380515337136,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,1,1.28082497264582,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,10,1.70632220286451,"under","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,2,1.97504118838665,"under","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,3,0.983635064286939,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,4,0.417959454577196,"over","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,5,0.964906477876813,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,6,0.438309437756005,"over","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,7,2.61419868688719,"under","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,8,0.838186201979916,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_20yr_9","DE_ID0_AR_ED0.6_SELF_UR0_TS20","DE",1,"ED0.6",0.6,0.8,0.2,20,9,0.9862309193756,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_1","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,1,1.28082497264582,"fully","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_10","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,10,1.70632220286451,"under","yes","no","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_2","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,2,1.97504118838665,"under","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_3","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,3,0.983635064286939,"fully","yes","no","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_4","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,4,0.417959454577196,"over","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_5","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,5,0.964906477876813,"fully","yes","no","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_6","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,6,0.438309437756005,"over","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_7","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,7,2.61419868688719,"under","yes","yes","yes"
"DE_100%_ED0.6_0.6sr_0.8ar_0.2sc_60yr_8","DE_ID0_AR_ED0.6_SELF_UR0_TS60","DE",1,"ED0.6",0.6,0.8,0.2,60,8,0.838186201979916,"fully","yes","yes","yes"
